timestr I2C_SuccessRate
2937122472 1
2944340884 1
2951551917 1
2958762816 1
2965964804 1
2973179477 1
2980385701 1
2987602493 1
2994807040 1
3002025619 1
3009238949 1
3016445554 1
3023657341 1
3030863406 1
3038077724 1
3045286053 1
3052496202 1
3059695996 1
3066893406 1
3074102813 1
3081327711 1
3088535323 1
3095742472 1
3102947166 1
3110154480 1
3117351954 1
3124570307 1
3131784963 1
3138998885 1
3146220409 1
3153422814 1
3160627012 1
3167841342 1
3175059744 1
3182264189 1
3189471003 1
3196677100 1
3203880797 1
3211092645 1
3218307103 1
3225512844 1
3232725256 1
3239957258 1
3247174892 1
3254389040 1
3261616966 1
3268835184 1
3276055081 1
3283268628 1
3290491674 1
3297691724 1
3304902795 1
3312116951 1
3319299694 1
3326511037 1
3333713405 1
3340923609 1
3348145559 1
3355351475 1
3362566649 1
3369768798 1
3376988231 1
3384212278 1
3391433645 1
3398643403 1
3405861647 1
3413074015 1
3420279318 1
3427486803 1
3434705839 1
3441905519 1
3449122607 1
3456330800 1
3463523881 1
3470746202 1
3477957801 1
3485164546 1
3492389985 1
3499602332 1
3506814711 1
3514027036 1
3521226255 1
3528432102 1
3535633748 1
3542844197 1
3550047255 1
3557264492 1
3564468467 1
3571680629 1
3578904189 1
3586097733 1
3593326015 1
3600540309 1
3607745847 1
3614964341 1
3622180580 1
3629382960 1
3636592646 1
3643790952 1
3651003324 1
3658214320 1
3665423575 1
3672625955 1
3679851331 1
3687058514 1
3694254951 1
3701461863 1
3708677612 1
3715895633 1
3723106952 1
3730313346 1
3737530645 1
3744746722 1
3751945927 1
3759156104 1
3766365707 1
3773584516 1
3780797890 1
3788008106 1
3795191797 1
3802416267 1
3809617341 1
3816825749 1
3824038903 1
3831249020 1
3838462864 1
3845688836 1
3852903493 1
3860109255 1
3867327596 1
3874541015 1
3881749562 1
3888949493 1
3896158559 1
3903383799 1
3910598558 1
3917789863 1
3925002624 1
3932211258 1
3939412099 1
3946621721 1
3953825254 1
3961031564 1
3968239902 1
3975437951 1
3982633105 1
3989856317 1
3997069558 1
4004292241 1
4011508195 1
4018719278 1
4025913622 1
4033135262 1
4040333561 1
4047538959 1
4054748340 1
4061960798 1
4069186710 1
4076403041 1
4083612573 1
4090816958 1
4098026406 1
4105240884 1
4112466089 1
4119675753 1
4126877254 1
4134082880 1
4141303113 1
4148511617 1
4155722037 1
4162947750 1
4170157100 1
4177379015 1
4184586941 1
4191793471 1
4198998862 1
4206217100 1
4213415563 1
4220611258 1
4227833345 1
4235042255 1
4242243799 1
4249444474 1
4256661476 1
4263870103 1
4271059656 1
4278275738 1
4285493895 1
4292695101 1
4299902406 1
4307110733 1
4314321097 1
4321532873 1
4328746494 1
4335950949 1
4343153341 1
4350366049 1
4357568038 1
4364774475 1
4371990880 1
4379197177 1
4386410337 1
4393621733 1
4400842261 1
4408055358 1
4415253558 1
4422475622 1
4429680800 1
4436887564 1
4444100706 1
4451326956 1
4458531341 1
4465734167 1
4472949406 1
4480151504 1
4487364787 1
4494580408 1
4501795516 1
4509010183 1
4516227034 1
4523436062 1
4530649173 1
4537862471 1
4545087516 1
4552307707 1
4559516711 1
4566723807 1
4573928344 1
4581110101 1
4588330862 1
4595539168 1
4602734493 1
4609958646 1
4617169319 1
4624367258 1
4631575711 1
4638781166 1
4645991958 1
4653203816 1
4660423585 1
4667619493 1
4674844189 1
4682054797 1
4689264572 1
4696482190 1
4703700320 1
4710916541 1
4718137642 1
4725339320 1
4732556907 1
4739780084 1
4746970799 1
4754187481 1
4761388042 1
4768604659 1
4775810633 1
4783024318 1
4790215855 1
4797433710 1
4804636263 1
4811846803 1
4819061951 1
4826277732 1
4833484495 1
4840696037 1
4847902324 1
4855111868 1
4862330300 1
4869535844 1
4876749130 1
4883957255 1
4891170346 1
4898384037 1
4905597558 1
4912794884 1
4920016322 1
4927229569 1
4934436098 1
4941642624 1
4948861950 1
4956056461 1
4963263719 1
4970471255 1
4977684036 1
4984893799 1
4992112473 1
4999311108 1
5006536604 1
5013743614 1
5020940270 1
5028139661 1
5035368189 1
5042573407 1
5049795407 1
5057005082 1
5064209321 1
5071422733 1
5078644014 1
5085836467 1
5093054037 1
5100278251 1
5107486609 1
5114712323 1
5121922559 1
5129126648 1
5136346341 1
5143563894 1
5150767097 1
5157977867 1
5165185165 1
5172401321 1
5179604940 1
5186822422 1
5194033480 1
5201254102 1
5208479406 1
5215672927 1
5222886646 1
5230092341 1
5237297906 1
5244508407 1
5251718732 1
5258920160 1
5266127804 1
5273348014 1
5280540648 1
5287752477 1
5294964662 1
5302168726 1
5309382249 1
5316604341 1
5323818110 1
5331036014 1
5338243652 1
5345445511 1
5352665407 1
5359882724 1
5367084254 1
5374289604 1
5381492405 1
5388716800 1
5395931733 1
5403142224 1
5410371435 1
5417581120 1
5424783645 1
5431998863 1
5439211885 1
5446414563 1
5453631623 1
5460840622 1
5468047819 1
5475263493 1
5482482815 1
5489684036 1
5496896861 1
5504109631 1
5511317037 1
5518526189 1
5525741177 1
5532938319 1
5540148570 1
5547357562 1
5554565336 1
5561770219 1
5568999189 1
5576204256 1
5583404486 1
5590626052 1
5597830957 1
5605031887 1
5612248663 1
5619456884 1
5626655168 1
5633861102 1
5641071401 1
5648273425 1
5655479311 1
5662695220 1
5669892405 1
5677115255 1
5684332622 1
5691538341 1
5698759015 1
5705972026 1
5713169112 1
5720386189 1
5727595313 1
5734799105 1
5742019798 1
5749237472 1
5756453299 1
5763662428 1
5770867837 1
5778065223 1
5785282864 1
5792494556 1
5799689493 1
5806901188 1
5814117708 1
5821324953 1
5828544035 1
5835753862 1
5842956189 1
5850160887 1
5857360888 1
5864572351 1
5871786589 1
5879002710 1
5886209189 1
5893408640 1
5900614144 1
5907826283 1
5915038625 1
5922248320 1
5929461037 1
5936681167 1
5943885798 1
5951112712 1
5958332868 1
5965549993 1
5972753631 1
5979961041 1
5987168465 1
5994370688 1
6001577016 1
6008787326 1
6016003034 1
6023206406 1
6030412647 1
6037638170 1
6044845492 1
6052056495 1
6059278114 1
6066498623 1
6073717807 1
6080933482 1
6088132345 1
6095348699 1
6102575984 1
6109778189 1
6116994405 1
6124213189 1
6131426744 1
6138625799 1
6145844037 1
6153064555 1
6160266020 1
6167477894 1
6174681424 1
6181898180 1
6189122317 1
6196336847 1
6203538325 1
6210753862 1
6217970710 1
6225172715 1
6232397507 1
6239607496 1
6246826107 1
6254043800 1
6261246318 1
6268451861 1
6275673359 1
6282883711 1
6290101115 1
6297318102 1
6304528582 1
6311722945 1
6318931326 1
6326156022 1
6333367553 1
6340574651 1
6347798037 1
6355015455 1
6362220895 1
6369429101 1
6376638164 1
6383855895 1
6391057329 1
6398283956 1
6405501724 1
6412703974 1
6419910857 1
6427109340 1
6434304027 1
6441518208 1
6448723559 1
6455914464 1
6463127318 1
6470348479 1
6477554203 1
6484784315 1
6492003716 1
6499216348 1
6506177716 0.8
6513161710 0.82
6520174479 0.84
6527187862 0.83
6534261659 0.88
6541311408 0.85
6548396340 0.89
6555408341 0.82
6562482012 0.88
6569626366 0.88
6576707163 0.88
6583757205 0.88
6590871671 0.91
6597910884 0.86
6604969642 0.89
6612041515 0.88
6619137463 0.9
6626274114 0.95
6633447406 0.93
6640528406 0.9
6647615168 0.92
6654721033 0.91
6661837734 0.93
6669011011 0.97
6676142800 0.94
6683246364 0.88
6690407505 0.94
6697550178 0.95
6704679166 0.94
6711821469 0.94
6719039883 1
6726217476 0.98
6733400330 0.99
6740607828 0.99
6747789853 0.98
6754980016 0.98
6762178342 1
6769394712 1
6776612869 1
6783822798 1
6791026967 1
6798241164 1
6805459658 1
6812671647 1
6819892949 1
6827111940 1
6834315471 1
6841519872 1
6848739885 1
6855937884 1
6863151711 1
6870377113 1
6877596257 1
6884808029 1
6892014710 1
6899215274 1
6906433892 1
6913636280 1
6920848488 1
6928066949 1
6935275345 1
6942478950 1
6949697650 1
6956901167 1
6964100493 1
6971318216 1
6978524709 1
6985740092 1
6992971294 1
7000170864 1
7007380710 1
7014588278 1
7021800103 1
7029013167 1
7036200556 0.98
7043375321 0.98
7050548949 0.98
7057710042 0.95
7064889586 0.99
7072064928 0.97
7079240167 0.97
7086392121 0.95
7093551014 0.96
7100738696 0.98
7107876649 0.94
7115046340 0.96
7122190170 0.94
7129386405 0.99
7136596974 1
7143780213 0.97
7150958644 0.99
7158107014 0.95
7165315023 0.99
7172500884 0.98
7179668017 0.97
7186861800 0.98
7194039885 0.97
7201250255 1
7208462255 1
7215664638 1
7222878060 0.99
7230077342 0.99
7237265798 0.98
7244464485 0.99
7251673103 1
7258871862 1
7266082549 0.99
7273267799 0.99
7280485407 1
7287692799 1
7294905098 0.99
7302103407 0.99
7309312239 1
7316523493 1
7323725677 1
7330930867 1
7338136406 1
7345350956 1
7352567442 1
7359771102 1
7366981251 0.99
7374193893 1
7381409648 1
7388639168 1
7395846556 1
7403065014 1
7410278341 1
7417495311 1
7424686167 1
7431907464 1
7439124713 1
7446337717 1
7453555686 1
7460773340 1
7467981964 0.99
7475195502 1
7482394565 0.99
7489597572 1
7496797470 0.99
7504008573 1
7511221018 1
7518445261 1
7525615732 0.98
7532817121 1
7540034629 1
7547243320 1
7554458799 1
7561676273 1
7568875708 0.99
7576079863 1
7583281471 1
7590508990 0.99
7597716490 0.99
7604925100 1
7612128264 1
7619332870 0.99
7626534341 0.99
7633730103 1
7640913808 0.98
7648126494 1
7655325803 1
7662523809 1
7669735682 1
7676941736 0.99
7684162409 1
7691369799 0.99
7698583797 1
7705809103 1
7713032319 1
7720239104 1
7727456659 1
7734663101 1
7741869646 1
7749080348 1
7756266186 0.98
7763481646 0.99
7770697799 1
7777920100 1
7785118795 1
7792330865 1
7799542885 1
7806741647 1
7813953863 1
7821154222 1
7828354735 1
7835576967 1
7842781564 1
7849997936 1
7857209044 1
7864412733 1
7871619255 1
7878847644 1
7886058951 1
7893260407 1
7900474733 1
7907704709 1
7914921546 1
7922118696 1
7929330353 1
7936554256 1
7943764726 1
7950976351 1
7958198645 1
7965416815 1
7972630344 1
7979858406 1
7987056247 1
7994265930 1
8001479738 1
8008696350 1
8015907713 1
8023114294 1
8030321340 1
8037529423 1
8044736799 1
8051952571 1
8059164194 1
8066383202 1
8073590015 1
8080789805 1
8088014628 1
8095218166 1
8102425519 1
8109633799 1
8116841470 1
8124069060 1
8131287126 1
8138483471 1
8145698863 1
8152897258 1
8160117645 1
8167320188 1
8174543070 1
8181765037 1
8188972603 1
8196194799 1
8203405102 1
8210634196 1
8217843189 1
8225060650 1
8232264646 1
8239480559 1
8246692105 1
8253905118 1
8261117493 1
8268330113 1
8275541307 1
8282762443 1
8289971887 1
8297188103 1
8304387492 1
8311589102 1
8318815016 1
8326019709 1
8333227884 1
8340448743 1
8347668885 1
8354862490 0.99
8362074063 1
8369272223 1
8376487566 1
8383691103 1
8390903952 1
8398107144 1
8405321658 1
8412510102 1
8419722444 1
8426927046 0.99
8434136223 1
8441343003 1
8448564292 1
8455760562 1
8462980664 1
8470187950 1
8477393645 1
8484608103 1
8491816014 1
8499013323 1
8506223877 1
8513434192 1
8520636313 1
8527856114 1
8535067213 1
8542273496 1
8549488033 1
8556708772 1
8563917173 1
8571126863 1
8578338320 1
8585550482 1
8592764665 1
8599979123 1
8607194128 1
8614403500 1
8621606015 1
8628830332 1
8636042940 1
8643243359 1
8650461483 1
8657673167 1
8664875558 1
8672095147 1
8679312951 1
8686510732 1
8693721188 1
8700934887 1
8708159324 1
8715369102 1
8722588256 1
8729797638 1
8737019014 1
8744227561 1
8751434318 1
8758646799 1
8765864165 1
8773072174 1
8780272188 1
8787482496 1
8794694890 1
8801900037 1
8809112227 1
8816319560 1
8823534696 1
8830737732 1
8837952264 1
8845162737 1
8852375750 1
8859577711 1
8866782406 1
8873995044 1
8881220865 1
8888431557 1
8895649116 1
8902846629 1
8910061105 1
8917269710 1
8924486037 1
8931711262 1
8938924946 1
8946135017 1
8953341419 1
8960552514 1
8967762103 1
8974977633 1
8982181472 1
8989404108 1
8996614862 1
9003822042 1
9011030739 1
9018258325 1
9025454713 1
9032683255 1
9039891799 1
9047095493 1
9054313863 1
9061527103 1
9068748035 1
9075954041 0.99
9083154339 0.99
9090360758 1
9097568465 1
9104782164 1
9112005118 1
9119201799 1
9126417317 1
9133624889 1
9140827559 1
9148028886 1
9155241382 1
9162457622 1
9169665060 1
9176892624 1
9184106222 1
9191324374 1
9198541863 1
9205749102 1
9212957710 1
9220181932 1
9227403431 1
9234608895 1
9241834472 1
9249066837 1
9256284995 1
9263495020 1
9270707480 1
9277910742 1
9285120207 1
9292329645 1
9299541954 1
9306756404 1
9313942788 1
9321167807 1
9328367800 1
9335576895 1
9342781165 1
9349999014 1
9357215102 1
9364422622 1
9371627791 1
9378842798 1
9386044466 1
9393271676 1
9400469883 1
9407681861 1
9414893274 1
9422087653 1
9429295423 1
9436502341 1
9443717873 1
9450917949 1
9458119336 1
9465324325 1
9472549115 1
9479751322 1
9486969873 1
9494191259 1
9501403814 1
9508618893 1
9515835407 1
9523044837 1
9530266858 1
9537481167 1
9544698493 1
9551912019 1
9559134435 1
9566339560 1
9573549166 1
9580755318 1
9587967970 1
9595181168 1
9602397572 1
9609606795 1
9616819622 1
9624017889 0.99
9631236286 1
9638444710 1
9645647560 1
9652859713 1
9660095254 1
9667300951 1
9674496648 1
9681724321 1
9688939740 1
9696149014 1
9703366711 1
9710585796 1
9717808644 1
9725019041 1
9732225951 1
9739441638 1
9746648034 1
9753857430 1
9761062470 1
9768275341 1
9775489486 1
9782710002 1
9789922253 1
9797123015 1
9804346471 1
9811546559 1
9818725870 0.99
9825942679 1
9833167040 1
9840371188 1
9847601181 1
9854814798 1
9862012945 1
9869220024 1
9876425842 1
9883632710 1
9890848875 1
9898049420 1
9905254254 1
9912459253 1
9919679983 1
9926909966 1
9934110189 1
9941320582 1
9948535331 1
9955751951 1
9962962318 1
9970179016 1
9977389467 1
9984581656 1
9991806447 1
9999023710 1
10006226494 1
10013441692 1
10020657951 1
10027873121 1
10035090407 1
10042291167 1
10049494803 1
10056719179 1
10063946406 1
10071151713 1
10078379798 1
10085593225 1
10092804261 1
10100013798 1
10107228320 1
10114442370 1
10121645625 1
10128856951 1
10136069320 1
10143278377 1
10150489942 1
10157713874 1
10164929022 1
10172131694 1
10179348799 1
10186572002 1
10193788175 1
10200973406 0.98
10208183952 1
10215390491 0.99
10222606759 0.99
10229811952 1
10237023822 1
10244221624 0.99
10251388341 0.95
10258592254 1
10265755053 0.93
10272904862 0.95
10280083622 0.98
10287266179 0.97
10294320015 0.86
10301470620 0.93
10308606054 0.92
10315816188 1
10322921665 0.94
10330061056 0.92
10337116103 0.89
10344223651 0.9
10351252670 0.84
10358396102 0.94
10365477016 0.89
10372577215 0.91
10379688949 0.89
10386788877 0.9
10393841622 0.89
10400930367 0.89
10407881340 0.79
10414919322 0.86
10421934102 0.84
10428982629 0.88
10435990188 0.83
10442859400 0.71
10449818256 0.78
10456794189 0.82
10463757797 0.79
10470766863 0.83
10477717834 0.79
10484648412 0.77
10491616951 0.79
10498641886 0.84
10505574801 0.78
10512587102 0.85
10519571560 0.83
10526506114 0.71
10533274860 0.66
10540246014 0.79
10547089808 0.71
10554019101 0.77
10560915321 0.75
10567877948 0.74
10574696471 0.72
10581542166 0.7
10588459645 0.75
10595381014 0.74
10602230710 0.7
10609098885 0.73
10616032341 0.77
10622925164 0.75
10629790318 0.72
10636819254 0.84
10643751472 0.78
10650653584 0.73
10657611472 0.76
10664575263 0.79
10671462868 0.72
10678402071 0.78
10685378905 0.79
10692421613 0.87
10699610943 0.99
10706829470 1
10714041188 1
10721262407 1
10728476015 1
10735686267 1
10742904743 1
10750118796 1
10757326999 0.99
10764482035 0.97
10771698645 1
10778868241 0.98
10786077799 0.99
10793266966 0.98
10800239645 0.79
10807004319 0.63
10813856955 0.74
10820630865 0.61
10827455742 0.68
10834147509 0.6
10840917957 0.62
10847656733 0.63
10854374643 0.62
10861038734 0.61
10867626647 0.48
10874308483 0.58
10880974628 0.57
10887748011 0.61
10894420815 0.56
10901130470 0.59
10907850628 0.62
10914473733 0.51
10921143642 0.56
10927706405 0.54
10934306798 0.51
10941000493 0.59
10947676992 0.59
10954343270 0.53
10961021037 0.58
10967643253 0.55
10974386885 0.62
10981053721 0.56
10987761473 0.59
10994335618 0.54
11001132017 0.61
11007634645 0.45
11014396623 0.55
11021030864 0.57
11027654885 0.53
11034275166 0.54
11040866552 0.53
11047453554 0.53
11054158895 0.58
11060829014 0.59
11067487013 0.53
11074071492 0.51
11080858863 0.64
11087402341 0.5
11094039406 0.51
11100617754 0.5
11107208131 0.52
11113787492 0.52
11120501316 0.59
11127117471 0.56
11133854962 0.6
11140492951 0.54
11147238018 0.55
11153916189 0.56
11160636901 0.58
11167224493 0.48
11173853645 0.57
11180445016 0.49
11187210679 0.6
11193896655 0.57
11200458665 0.55
11207066798 0.53
11213774883 0.53
11220424796 0.54
11227111812 0.56
11233711296 0.51
11240320192 0.54
11247022107 0.59
11253701742 0.58
11260311341 0.52
11266910491 0.49
11273673341 0.61
11280168163 0.44
11286723062 0.48
11293398885 0.51
11300120278 0.58
11306882811 0.62
11313500066 0.52
11320026493 0.49
11326710851 0.56
11333351041 0.52
11340161891 0.61
11346644259 0.42
11353202331 0.54
11359776411 0.46
11366343887 0.53
11372924034 0.5
11379510349 0.52
11386123341 0.49
11392743885 0.54
11399400167 0.58
11406070375 0.54
11412664535 0.47
11419335211 0.56
11425930645 0.49
11432619825 0.56
11439407557 0.62
11446060799 0.53
11452567948 0.48
11459136318 0.5
11465767566 0.49
11472303027 0.45
11478932949 0.53
11485488800 0.49
11491999163 0.51
11498743951 0.64
11505303557 0.49
11511923345 0.55
11518515320 0.55
11525130320 0.49
11531794045 0.55
11538386318 0.47
11545007101 0.54
11551686189 0.54
11558274254 0.51
11564911492 0.56
11571416876 0.44
11578132710 0.58
11584712567 0.49
11591343262 0.5
11597940681 0.54
11604538952 0.47
11611208402 0.55
11617844561 0.54
11624457970 0.56
11631015964 0.52
11637581255 0.49
11644083102 0.43
11650659416 0.52
11657160711 0.46
11663721014 0.51
11670434645 0.53
11677104189 0.56
11683716012 0.55
11690233954 0.47
11696846354 0.52
11703379644 0.43
11709978037 0.5
11716545587 0.5
11723233099 0.59
11729870625 0.59
11736400787 0.46
11742967733 0.52
11749609679 0.56
11756180171 0.48
11762781162 0.54
11769341053 0.5
11775974254 0.49
11782620594 0.48
11789229757 0.5
11795976253 0.57
11802561414 0.53
11809156806 0.53
11815793472 0.52
11822498196 0.52
11829071037 0.52
11835684197 0.53
11842369955 0.58
11849013799 0.55
11855609419 0.53
11862253645 0.52
11868912493 0.58
11875691188 0.66
11882270714 0.5
11888850189 0.48
11895477373 0.52
11902138254 0.55
11908765471 0.51
11915322646 0.51
11921895024 0.52
11928592063 0.53
11935175148 0.44
11941886558 0.59
11948487884 0.54
11954929254 0.4
11961456732 0.47
11968092348 0.5
11974803732 0.6
11981306646 0.48
11988084335 0.6
11994686491 0.52
12001181431 0.46
12007821733 0.52
12014410312 0.52
12021038866 0.52
12027605268 0.46
12034173629 0.52
12040732796 0.49
12047286558 0.49
12053863332 0.51
12060420182 0.5
12067091799 0.57
12073793163 0.56
12080394500 0.46
12087045416 0.58
12093736411 0.55
12100421558 0.57
12107085448 0.52
12113691020 0.53
12120146132 0.43
12126726181 0.48
12133389193 0.56
12139882951 0.46
12146429173 0.48
12153077341 0.53
12159696325 0.5
12166296711 0.46
12172818189 0.42
12179457164 0.5
12186079255 0.52
12192652163 0.44
12199292561 0.52
12205899534 0.54
12212487414 0.45
12218994504 0.46
12225568253 0.5
12232195216 0.54
12238811318 0.53
12245380492 0.48
12251943324 0.51
12258540644 0.51
12265235894 0.58
12271841100 0.54
12278633711 0.63
12285216801 0.51
12291715885 0.49
12298295690 0.52
12304789196 0.45
12311419017 0.49
12318082189 0.58
12324732254 0.52
12331406782 0.54
12337966003 0.53
12344643441 0.52
12351266799 0.6
12357878321 0.5
12364574169 0.6
12371134407 0.49
12377859211 0.55
12384526105 0.6
12391083440 0.5
12397812188 0.6
12404264636 0.45
12410869124 0.5
12417399557 0.44
12424023217 0.52
12430662633 0.55
12437044427 0.42
12443643319 0.47
12450131885 0.44
12456666200 0.48
12463286189 0.52
12469912708 0.51
12476473624 0.51
12483120404 0.53
12489817189 0.53
12496426015 0.55
12502964103 0.42
12509529401 0.47
12516094635 0.53
12522684650 0.48
12529246379 0.48
12535824070 0.5
12542338193 0.48
12548947404 0.51
12555564190 0.5
12562138319 0.52
12568676554 0.46
12575401347 0.57
12581969645 0.45
12588632947 0.54
12595261929 0.53
12601841797 0.48
12608362954 0.46
12615152043 0.58
12621847046 0.6
12628523168 0.6
12635204949 0.56
12641711624 0.41
12648280166 0.51
12654869491 0.54
12661491740 0.52
12668075189 0.47
12674622494 0.43
12681090033 0.46
12687640083 0.51
12694295604 0.55
12700951648 0.52
12707501556 0.47
12714012036 0.45
12720587889 0.49
12727288884 0.63
12733914885 0.54
12740478493 0.5
12747229068 0.57
12753842967 0.52
12760444645 0.5
12767097878 0.57
12773655168 0.49
12780281491 0.5
12786834713 0.49
12793394028 0.55
12800045474 0.54
12806682224 0.58
12813330189 0.57
12819808493 0.47
12826414715 0.51
12832892951 0.49
12839515501 0.54
12846038863 0.52
12852496664 0.43
12859103576 0.47
12865629905 0.48
12872366420 0.55
12878851898 0.39
12885269554 0.43
12891857884 0.49
12898324867 0.46
12904905978 0.46
12911522814 0.51
12918138160 0.48
12924705011 0.51
12931270155 0.51
12938050189 0.64
12944661168 0.51
12951198719 0.44
12957667798 0.41
12964262189 0.51
12970972857 0.55
12977672990 0.56
12984182405 0.42
12990724735 0.45
12997379821 0.56
13003841736 0.4
13010350339 0.46
13016919411 0.49
13023474695 0.48
13029952885 0.45
13036454189 0.43
13042936252 0.39
13049377952 0.42
13055990037 0.52
13062573797 0.53
13069267860 0.55
13075864952 0.54
13082376341 0.5
13088942421 0.5
13095583037 0.55
13102194103 0.5
13108811188 0.5
13115398643 0.54
13121982735 0.51
13128526495 0.45
13135104594 0.5
13141654770 0.47
13148321189 0.51
13154911645 0.51
13161561315 0.55
13168154037 0.5
13174764101 0.49
13181286950 0.5
13187889862 0.44
13194419516 0.47
13200920853 0.46
