timestr I2C_SuccessRate
39953437940 0
39958736924 0
39964035747 0
39969335043 0
39974633598 0
39979932794 0
39985231291 0
39990530291 0
39995829454 0
40001128757 0
40006427988 0
40011726444 0
40017025290 0
40022323986 0
40027622869 0
40032921661 0
40038221052 0
40043520205 0
40048819203 0
40054118076 0
40059417283 0
40064716204 0
40070014667 0
40075313403 0
40080612293 0
40085911500 0
40091210514 0
40096509220 0
40101808202 0
40107107100 0
40112406053 0
40117704962 0
40123003660 0
40128302987 0
40133601929 0
40138900553 0
40144199496 0
40149498513 0
40154797562 0
40160096675 0
40165395891 0
40170694837 0
40175993833 0
40181293051 0
40186592092 0
40191891095 0
40197190086 0
40202489090 0
40207787771 0
40213086836 0
40218385441 0
40223684790 0
40228983538 0
40234282771 0
40239581645 0
40244880407 0
40250179162 0
40255478228 0
40260776916 0
40266076076 0
40271375065 0
40276674134 0
40281972844 0
40287271595 0
40292570691 0
40297869684 0
40303168532 0
40308467248 0
40313765924 0
40319064840 0
40324364140 0
40329663075 0
40334961987 0
40340261019 0
40345559568 0
40350858531 0
40356157532 0
40361456423 0
40366755512 0
40372054675 0
40377353660 0
40382652377 0
40387950987 0
40393249444 0
40398548442 0
40403847505 0
40409145980 0
40414445075 0
40419744146 0
40425042595 0
40430341572 0
40435640261 0
40440939360 0
40446238087 0
40451537379 0
40456836444 0
40462135507 0
40467434225 0
40472733435 0
40478032755 0
40483331505 0
40488630662 0
40493929771 0
40499228446 0
40504527343 0
40509826293 0
40515124896 0
40520423596 0
40525722574 0
40531021533 0
40536320139 0
40541618825 0
40546918056 0
40552216749 0
40557515506 0
40562814747 0
40568113758 0
40573412755 0
40578711593 0
40584010059 0
40589308693 0
40594608047 0
40599907228 0
40605206514 0
40610505763 0
40615804566 0
40621103061 0
40626401755 0
40631700823 0
40636999961 0
40642298873 0
40647597505 0
40652896516 0
40658195532 0
40663494373 0
40668792981 0
40674091787 0
40679390783 0
40684689835 0
40689988992 0
40695287900 0
40700586691 0
40705885684 0
40711184703 0
40716483336 0
40721782291 0
40727081355 0
40732380201 0
40737679379 0
40742978443 0
40748277065 0
40753575957 0
40758874924 0
40764173837 0
40769472228 0
40774771531 0
40780070599 0
40785369324 0
40790667772 0
40795966717 0
40801265291 0
40806563780 0
40811862662 0
40817161533 0
40822460051 0
40827758835 0
40833057836 0
40838356566 0
40843655536 0
40848954189 0
40854253522 0
40859552774 0
40864851446 0
40870150203 0
40875449205 0
40880748011 0
40886046512 0
40891345076 0
40896643770 0
40901942422 0
40907241205 0
40912540103 0
40917839113 0
40923137602 0
40928436688 0
40933735775 0
40939034748 0
40944333698 0
40949632441 0
40954930836 0
40960229994 0
40965528660 0
40970827573 0
40976126747 0
40981425770 0
40986724448 0
40992023205 0
40997321893 0
41002620792 0
41007919989 0
41013219228 0
41018518292 0
41023817272 0
41029116204 0
41034414987 0
41039713747 0
41045012773 0
41050311277 0
41055610297 0
41060909319 0
41066207969 0
41071506911 0
41076805987 0
41082105076 0
41087404171 0
41092703522 0
41098002459 0
41103301541 0
41108600663 0
41113899532 0
41119198532 0
41124497446 0
41129796413 0
41135094836 0
41140393810 0
41145692748 0
41150991894 0
41156290894 0
41161589596 0
41166888403 0
41172187252 0
41177486187 0
41182785150 0
41188083752 0
41193382683 0
41198681527 0
41203980341 0
41209279298 0
41214578564 0
41219877685 0
41225176647 0
41230475990 0
41235774748 0
41241073684 0
41246372672 0
41251671775 0
41256970291 0
41262268963 0
41267568369 0
41272867504 0
41278166291 0
41283465443 0
41288764203 0
41294063388 0
41299361837 0
41304660839 0
41309959836 0
41315259139 0
41320558042 0
41325856924 0
41331155775 0
41336454901 0
41341754051 0
41347052984 0
41352352003 0
41357650513 0
41362949328 0
41368248218 0
41373546988 0
41378845480 0
41384144434 0
41389442988 0
41394742387 0
41400041592 0
41405340682 0
41410639521 0
41415938076 0
41421237074 0
41426535933 0
41431834846 0
41437133772 0
41442432690 0
41447731661 0
41453030535 0
41458329662 0
41463628387 0
41468926945 0
41474225836 0
41479524650 0
41484823482 0
41490122380 0
41495421226 0
41500720355 0
41506019550 0
41511318178 0
41516616997 0
41521915926 0
41527214660 0
41532513604 0
41537812203 0
41543111228 0
41548410228 0
41553708890 0
41559008366 0
41564307865 0
41569607139 0
41574905921 0
41580204924 0
41585504076 0
41590803140 0
41596101924 0
41601401267 0
41606699908 0
41611999050 0
41617298076 0
41622596724 0
41627895940 0
41633194923 0
41638493900 0
41643792746 0
41649091899 0
41654390597 0
41659689203 0
41664988167 0
41670287156 0
41675586169 0
41680884771 0
41686183701 0
41691482600 0
41696781292 0
41702080139 0
41707378884 0
41712677395 0
41717976557 0
41723275438 0
41728574297 0
41733872992 0
41739172051 0
41744470352 0
41749769138 0
41755068509 0
41760367228 0
41765666493 0
41770965648 0
41776264923 0
41781563746 0
41786862662 0
41792161292 0
41797460076 0
41802759054 0
41808058217 0
41813356772 0
41818655837 0
41823954659 0
41829253442 0
41834552083 0
41839851226 0
41845149747 0
41850448354 0
41855746761 0
41861046135 0
41866344771 0
41871643988 0
41876942595 0
41882241513 0
41887540922 0
41892839840 0
41898138834 0
41903437912 0
41908736530 0
41914035771 0
41919334747 0
41924633595 0
41929932771 0
41935231304 0
41940529889 0
41945828924 0
41951127992 0
41956426837 0
41961725255 0
41967023835 0
41972322443 0
41977621531 0
41982920495 0
41988219791 0
41993518509 0
41998817484 0
42004116235 0
42009415050 0
42014714258 0
42020013542 0
42025312246 0
42030611049 0
42035909740 0
42041208735 0
42046507853 0
42051806599 0
42057104988 0
42062403836 0
42067702900 0
42073002380 0
42078301778 0
42083600378 0
42088898889 0
42094197986 0
42099497054 0
42104796230 0
42110095272 0
42115394318 0
42120692899 0
42125991499 0
42131290678 0
42136589229 0
42141888140 0
42147187140 0
42152486139 0
42157784922 0
42163083983 0
42168382627 0
42173681942 0
42178980754 0
42184279484 0
42189578303 0
42194877141 0
42200176662 0
42205475985 0
42210774684 0
42216073177 0
42221372263 0
42226671150 0
42231969899 0
42237268531 0
42242567532 0
42247866444 0
42253165592 0
42258464380 0
42263763227 0
42269061987 0
42274360903 0
42279660113 0
42284958531 0
42290257227 0
42295556144 0
42300854921 0
42306153442 0
42311452670 0
42316751509 0
42322050778 0
42327350056 0
42332648488 0
42337947283 0
42343246218 0
42348545053 0
42353844090 0
42359143043 0
42364442053 0
42369740682 0
42375039531 0
42380338228 0
42385636634 0
42390935630 0
42396234560 0
42401533532 0
42406832058 0
42412130900 0
42417429847 0
42422728990 0
42428027899 0
42433326839 0
42438625507 0
42443924530 0
42449223359 0
42454522581 0
42459821923 0
42465120601 0
42470419697 0
42475718655 0
42481017204 0
42486316075 0
42491615088 0
42496913874 0
42502213199 0
42507511924 0
42512810684 0
42518109722 0
42523408772 0
42528707663 0
42534006154 0
42539304785 0
42544603392 0
42549902170 0
42555201169 0
42560500356 0
42565799331 0
42571098291 0
42576397403 0
42581696887 0
42586995749 0
42592294364 0
42597593089 0
42602891661 0
42608190596 0
42613489530 0
42618788534 0
42624087699 0
42629386700 0
42634685601 0
42639984777 0
42645283836 0
42650582990 0
42655881608 0
42661180228 0
42666478836 0
42671777712 0
42677076532 0
42682375414 0
42687674201 0
42692972772 0
42698271678 0
42703571088 0
42708869838 0
42714168451 0
42719467595 0
42724766052 0
42730065401 0
42735364076 0
42740662775 0
42745961539 0
42751260682 0
42756559747 0
42761858379 0
42767157385 0
42772456227 0
42777755302 0
42783054085 0
42788352595 0
42793651611 0
42798950622 0
42804249911 0
42809548668 0
42814847237 0
42820145761 0
42825444532 0
42830743140 0
42836041508 0
42841340201 0
42846639140 0
42851938228 0
42857236674 0
42862535470 0
42867834347 0
42873133507 0
42878432051 0
42883730776 0
42889029700 0
42894328382 0
42899627568 0
42904926527 0
42910225364 0
42915524378 0
42920823700 0
42926122591 0
42931421139 0
42936719898 0
42942019096 0
42947318044 0
42952616916 0
42957916203 0
42963215270 0
42968514228 0
42973813272 0
42979112258 0
42984411158 0
42989709748 0
42995008545 0
43000307525 0
43005606243 0
43010904893 0
43016203991 0
43021503049 0
43026801528 0
43032100426 0
43037399671 0
43042699173 0
43047998356 0
43053297472 0
43058596155 0
43063894775 0
43069193301 0
43074491738 0
43079790722 0
43085089139 0
43090388202 0
43095687074 0
43100986076 0
43106284840 0
43111583443 0
43116882237 0
43122181090 0
43127479692 0
43132778357 0
43138077357 0
43143375985 0
43148674383 0
43153973228 0
43159272052 0
43164570987 0
43169870138 0
43175169203 0
43180468295 0
43185767006 0
43191066506 0
43196365701 0
43201664751 0
43206963750 0
43212262511 0
43217561170 0
43222859632 0
43228158836 0
43233457771 0
43238756293 0
43244055658 0
43249354236 0
43254653573 0
43259952924 0
43265252205 0
43270550917 0
43275849836 0
43281149138 0
43286448137 0
43291746772 0
43297045380 0
43302344039 0
43307642706 0
43312941659 0
43318240686 0
43323540007 0
43328838836 0
43334137659 0
43339436549 0
43344735784 0
43350034588 0
43355333630 0
43360633032 0
43365932009 0
43371230597 0
43376529538 0
43381828532 0
43387127829 0
43392426358 0
43397725518 0
43403024139 0
43408323047 0
43413621840 0
43418921054 0
43424219658 0
43429518429 0
43434817505 0
43440116660 0
43445415676 0
43450714356 0
43456013299 0
43461312195 0
43466611749 0
43471910597 0
43477209399 0
43482507887 0
43487806931 0
43493106053 0
43498405101 0
43503703772 0
43509002775 0
43514302043 0
43519601141 0
43524899934 0
43530199380 0
43535498080 0
43540796508 0
43546095056 0
43551394144 0
43556692694 0
43561991532 0
43567290043 0
43572588534 0
43577887316 0
43583186596 0
43588485684 0
43593784772 0
43599083684 0
43604382548 0
43609681347 0
43614980141 0
43620278722 0
43625577168 0
43630875756 0
43636174892 0
43641474228 0
43646773236 0
43652072198 0
43657371141 0
43662670178 0
43667969082 0
43673267776 0
43678566989 0
43683866140 0
43689165075 0
43694463617 0
43699762499 0
43705061364 0
43710360443 0
43715659595 0
43720958206 0
43726256764 0
43731555899 0
43736854594 0
43742153747 0
43747452683 0
43752751900 0
43758051204 0
43763350322 0
43768649140 0
43773948190 0
43779246772 0
43784545532 0
43789844497 0
43795143684 0
43800442508 0
43805741288 0
43811040228 0
43816339443 0
43821638380 0
43826937592 0
43832236700 0
43837535292 0
43842834084 0
43848132658 0
43853431692 0
43858730837 0
43864029563 0
43869328529 0
43874627468 0
43879926380 0
43885225684 0
43890524288 0
43895822933 0
43901121583 0
43906420204 0
43911719076 0
43917018444 0
43922317228 0
43927616494 0
43932915409 0
43938213946 0
43943512664 0
43948811291 0
43954109924 0
43959408684 0
43964707253 0
43970006024 0
43975304839 0
43980603503 0
43985901987 0
43991201339 0
43996500653 0
44001800014 0
44007099074 0
44012398291 0
44017697384 0
44022995929 0
44028295321 0
44033593952 0
44038893380 0
44044192397 0
44049491352 0
44054790140 0
44060089378 0
44065388579 0
44070687659 0
44075986203 0
44081285240 0
44086584380 0
44091883504 0
44097181926 0
44102481333 0
44107780165 0
44113078751 0
44118377291 0
44123676605 0
44128975595 0
44134274527 0
44139573532 0
44144872902 0
44150171988 0
44155470741 0
44160769748 0
44166068520 0
44171367699 0
44176666454 0
44181965902 0
44187264490 0
44192563505 0
44197862399 0
44203161146 0
44208459987 0
44213759045 0
44219057800 0
44224356384 0
44229654916 0
44234953725 0
44240253188 0
44245551685 0
44250850227 0
44256148924 0
44261447496 0
44266746684 0
44272045532 0
44277344087 0
44282642747 0
44287941977 0
44293241076 0
44298540174 0
44303838889 0
44309137846 0
44314436757 0
44319735365 0
44325034359 0
44330333227 0
44335632261 0
44340931509 0
44346230531 0
44351528922 0
44356827510 0
44362126532 0
44367425900 0
44372724533 0
44378023530 0
44383322219 0
44388621435 0
44393920308 0
44399219076 0
44404517771 0
44409817140 0
44415115918 0
44420414945 0
44425714239 0
44431013367 0
44436312227 0
44441610684 0
44446909380 0
44452208140 0
44457507207 0
44462805852 0
44468104753 0
44473403547 0
44478702924 0
44484002100 0
44489300587 0
44494599691 0
44499898748 0
44505198060 0
44510497049 0
44515796247 0
44521095139 0
44526393641 0
44531692773 0
44536991446 0
44542290184 0
44547589631 0
44552888226 0
44558187099 0
44563486291 0
44568785567 0
44574084783 0
44579383507 0
44584682077 0
44589981460 0
44595280595 0
44600579595 0
44605878835 0
44611178074 0
44616476836 0
44621775718 0
44627074492 0
44632373099 0
44637671841 0
44642970584 0
44648269660 0
44653568233 0
44658867038 0
44664166507 0
44669465515 0
44674764139 0
44680062773 0
44685361350 0
44690660681 0
44695959541 0
44701258682 0
44706557225 0
44711855989 0
44717154720 0
44722453282 0
44727752640 0
44733051899 0
44738351228 0
44743650264 0
44748948992 0
44754247478 0
44759546292 0
44764845353 0
44770143900 0
44775442771 0
44780741656 0
44786040393 0
44791339235 0
44796638587 0
44801937598 0
44807236391 0
44812535349 0
44817834362 0
44823133596 0
44828431969 0
44833730508 0
44839029683 0
44844328371 0
44849626902 0
44854925486 0
44860224855 0
44865523660 0
44870822924 0
44876122052 0
44881420531 0
44886719601 0
44892018750 0
44897317367 0
44902616475 0
44907915423 0
44913213987 0
44918512755 0
44923812053 0
44929111228 0
44934410645 0
44939709358 0
44945008380 0
44950307045 0
44955606075 0
44960904900 0
44966204202 0
44971503228 0
44976801928 0
44982100672 0
44987399651 0
44992698417 0
44997997076 0
45003295990 0
45008594773 0
45013893532 0
45019192529 0
45024491035 0
45029789901 0
45035089140 0
45040388507 0
45045687442 0
45050986242 0
45056285020 0
45061583613 0
45066882398 0
45072181242 0
45077479662 0
45082778398 0
45088076836 0
45093375976 0
45098675075 0
45103974127 0
45109272836 0
45114572023 0
45119870926 0
45125169885 0
45130469139 0
45135767923 0
45141066905 0
45146365684 0
45151664589 0
45156963140 0
45162261747 0
45167561092 0
45172859684 0
45178158203 0
45183456661 0
45188756156 0
45194055078 0
45199353924 0
45204652771 0
45209951685 0
45215250845 0
45220549998 0
45225849425 0
45231147897 0
45236446688 0
45241745399 0
45247044005 0
45252342904 0
45257642000 0
45262940735 0
45268239585 0
45273538083 0
45278836844 0
45284136208 0
45289435525 0
45294734291 0
45300033053 0
45305331767 0
45310630660 0
45315929596 0
45321228684 0
45326527904 0
45331826544 0
45337125203 0
45342424380 0
45347723284 0
45353021924 0
45358320379 0
45363618994 0
45368917746 0
45374216662 0
45379515139 0
45384813852 0
45390113078 0
45395412104 0
45400711141 0
45406010005 0
45411308927 0
45416607507 0
45421906507 0
45427205455 0
45432504337 0
45437803086 0
45443101642 0
45448400521 0
45453699796 0
45458998847 0
45464297531 0
45469596508 0
45474895204 0
45480194113 0
45485493262 0
45490791981 0
45496090717 0
45501389687 0
45506688491 0
45511987509 0
45517286509 0
45522585380 0
45527883920 0
45533182466 0
45538481779 0
45543780766 0
45549079750 0
45554379064 0
45559677777 0
45564976836 0
45570275737 0
45575574141 0
45580873207 0
45586171937 0
45591470623 0
45596769441 0
45602068094 0
45607366777 0
45612665546 0
45617964048 0
45623262684 0
45628561836 0
45633860624 0
45639159074 0
45644457899 0
45649756924 0
45655055905 0
45660354661 0
45665653548 0
45670952531 0
45676251380 0
45681550539 0
45686849203 0
45692148443 0
45697447383 0
45702746544 0
45708045580 0
45713344397 0
45718643004 0
45723942055 0
45729241142 0
45734539978 0
45739838523 0
45745137051 0
45750435924 0
45755734770 0
45761033682 0
45766332778 0
45771631474 0
45776930845 0
45782229701 0
45787528534 0
45792827588 0
45798126773 0
45803425579 0
45808724527 0
45814023051 0
45819321656 0
45824620021 0
45829918441 0
45835217381 0
45840516257 0
45845815439 0
45851114051 0
45856412771 0
45861712063 0
45867011074 0
45872310204 0
45877609379 0
45882908703 0
45888207503 0
45893506578 0
45898806106 0
45904104798 0
45909403570 0
45914702360 0
45920001237 0
45925300355 0
45930599205 0
45935898444 0
45941197443 0
45946496898 0
45951795905 0
45957094595 0
45962393507 0
45967692757 0
45972991540 0
45978290361 0
45983588950 0
45988887402 0
45994186437 0
45999485836 0
46004784748 0
46010083457 0
46015382688 0
46020681464 0
46025980714 0
46031279646 0
46036578373 0
46041877443 0
46047176381 0
46052475594 0
46057774928 0
46063073443 0
46068372596 0
46073671205 0
46078969687 0
46084268330 0
46089566850 0
46094865596 0
46100164687 0
46105463595 0
46110762380 0
46116061533 0
46121360104 0
46126658991 0
46131957770 0
46137256533 0
46142555660 0
46147854453 0
46153153076 0
46158451740 0
46163750353 0
46169049078 0
46174347532 0
46179646037 0
46184944648 0
46190243218 0
46195541899 0
46200840927 0
46206139988 0
46211439053 0
46216738049 0
46222037417 0
46227336139 0
46232634934 0
46237934155 0
46243233298 0
46248531685 0
46253830660 0
46259129531 0
46264429171 0
46269728530 0
46275027443 0
46280326594 0
46285625829 0
46290924607 0
46296223602 0
46301522849 0
46306821684 0
46312120771 0
46317419683 0
46322718722 0
46328017056 0
46333315742 0
46338614858 0
46343913379 0
46349212139 0
46354511292 0
46359810257 0
46365109100 0
46370408072 0
46375706836 0
46381006011 0
46386304988 0
46391603532 0
46396902209 0
46402201550 0
46407500636 0
46412799130 0
46418098228 0
46423396988 0
46428696018 0
46433995044 0
46439293903 0
46444593293 0
46449892202 0
46455190685 0
46460489738 0
46465788239 0
46471087347 0
46476386203 0
46481685379 0
46486983999 0
46492283234 0
46497582228 0
46502881341 0
46508179853 0
46513479250 0
46518777988 0
46524076778 0
46529375444 0
46534673988 0
46539972772 0
46545271836 0
46550570770 0
46555869532 0
46561168532 0
46566467199 0
46571766534 0
46577065386 0
46582364197 0
46587663080 0
46592962139 0
46598261261 0
46603560443 0
46608859443 0
46614158781 0
46619457989 0
46624756684 0
46630055530 0
46635354662 0
46640653683 0
46645952747 0
46651251658 0
46656550509 0
46661849203 0
46667147846 0
46672446751 0
46677745674 0
46683044238 0
46688342898 0
46693641285 0
46698939990 0
46704239440 0
46709538193 0
46714836923 0
46720135964 0
46725435081 0
46730733899 0
46736033115 0
46741331724 0
46746630566 0
46751929286 0
46757228291 0
46762527358 0
46767826531 0
46773125684 0
46778424380 0
46783723531 0
46789022891 0
46794321379 0
46799620139 0
46804918624 0
46810217551 0
46815515988 0
46820814771 0
46826113292 0
46831412278 0
46836711430 0
46842010380 0
46847308906 0
46852607850 0
46857907203 0
46863206049 0
46868504668 0
46873803665 0
46879102137 0
46884401443 0
46889700753 0
46894999469 0
46900298779 0
46905598238 0
46910896924 0
46916195684 0
46921494572 0
46926793666 0
46932092899 0
46937392063 0
46942691518 0
46947990683 0
46953289936 0
46958588613 0
46963887793 0
46969186758 0
46974485923 0
46979784595 0
46985083379 0
46990382203 0
46995681127 0
47000980127 0
47006279489 0
47011578086 0
47016876901 0
47022175881 0
47027474312 0
47032773262 0
47038072718 0
47043371527 0
47048670642 0
47053969746 0
47059268443 0
47064567284 0
47069865746 0
47075164597 0
47080463748 0
47085762750 0
47091061377 0
47096359939 0
47101658840 0
47106957443 0
47112256002 0
47117555520 0
47122853899 0
47128152834 0
47133451748 0
47138750934 0
47144049659 0
47149348053 0
47154646483 0
47159945924 0
47165244898 0
47170543927 0
47175842672 0
47181141515 0
47186440362 0
47191739076 0
47197038067 0
47202337076 0
47207635629 0
47212934899 0
47218234199 0
47223533201 0
47228832203 0
47234130771 0
47239429666 0
47244728596 0
47250028028 0
47255326736 0
47260626192 0
47265924596 0
47271223992 0
47276522774 0
47281821686 0
47287120128 0
47292419136 0
47297717890 0
47303016708 0
47308315682 0
47313614291 0
47318913212 0
47324211836 0
47329511140 0
47334810123 0
47340109535 0
47345408669 0
47350707385 0
47356006532 0
47361305532 0
47366604836 0
47371903924 0
47377202836 0
47382501913 0
47387801053 0
47393099902 0
47398398570 0
47403697014 0
47408996441 0
47414294800 0
47419593901 0
47424892836 0
47430191383 0
47435490380 0
47440789139 0
47446087835 0
47451387088 0
47456685753 0
47461985049 0
47467283772 0
47472582558 0
47477881368 0
47483180051 0
47488478906 0
47493777836 0
47499077056 0
47504375667 0
47509674973 0
47514973603 0
47520273033 0
47525572201 0
47530870699 0
47536169354 0
47541468227 0
47546767391 0
47552066635 0
47557365157 0
47562664052 0
47567962924 0
47573261884 0
47578560872 0
47583859596 0
47589158358 0
47594457324 0
47599756236 0
47605055143 0
47610354077 0
47615653051 0
47620952228 0
47626250650 0
47631549748 0
47636848595 0
47642147901 0
47647446729 0
47652745824 0
47658044380 0
47663343007 0
47668641443 0
47673940403 0
47679239309 0
47684538007 0
47689836624 0
47695135397 0
47700434250 0
47705733139 0
47711032331 0
47716331076 0
47721629837 0
47726928530 0
47732227508 0
47737526738 0
47742826076 0
47748124530 0
47753423294 0
47758722203 0
47764021119 0
47769320519 0
47774619657 0
47779918206 0
47785216732 0
47790515652 0
47795814682 0
47801113354 0
47806412165 0
47811711176 0
47817009747 0
47822308909 0
47827608314 0
47832907346 0
47838206214 0
47843505221 0
47848803893 0
47854102532 0
47859401051 0
47864699991 0
47869998466 0
47875297074 0
47880596352 0
47885895228 0
47891194128 0
47896493035 0
47901792292 0
47907091052 0
47912390137 0
47917688624 0
47922988088 0
47928287401 0
47933586271 0
47938885047 0
47944183532 0
47949482773 0
47954781772 0
47960080927 0
47965379380 0
47970678380 0
47975977532 0
47981276231 0
47986575532 0
47991874053 0
47997173228 0
48002471778 0
48007770682 0
48013069510 0
48018368070 0
48023667052 0
48028966051 0
48034264901 0
48039563682 0
48044862700 0
48050161228 0
48055459894 0
48060758683 0
48066058076 0
48071356875 0
48076655443 0
48081954032 0
48087252921 0
48092551516 0
48097850684 0
48103149790 0
48108448508 0
48113747297 0
48119046661 0
48124345496 0
48129644443 0
48134943574 0
48140242100 0
48145540832 0
48150839765 0
48156138923 0
48161437530 0
48166736357 0
48172035146 0
48177334487 0
48182633711 0
48187932603 0
48193231291 0
48198530069 0
48203829068 0
48209128351 0
48214427391 0
48219726190 0
48225025008 0
48230323906 0
48235622453 0
48240921356 0
48246220442 0
48251519380 0
48256817924 0
48262116772 0
48267415835 0
48272714924 0
48278013670 0
48283312747 0
48288611736 0
48293910673 0
48299209835 0
48304508479 0
48309807297 0
48315106086 0
48320404931 0
48325703696 0
48331002529 0
48336301204 0
48341600066 0
48346898836 0
48352198013 0
48357496702 0
48362795343 0
48368094536 0
48373393217 0
48378692440 0
48383991502 0
48389290228 0
48394588897 0
48399887508 0
48405186357 0
48410485380 0
48415784253 0
48421082684 0
48426381228 0
48431680478 0
48436978928 0
48442277657 0
48447576240 0
48452874899 0
48458173899 0
48463472743 0
48468771596 0
48474070380 0
48479369472 0
48484668233 0
48489967228 0
48495266303 0
48500564792 0
48505864060 0
48511162951 0
48516462016 0
48521761331 0
48527060199 0
48532358993 0
48537657519 0
48542956219 0
48548255546 0
48553554228 0
48558853080 0
48564151987 0
48569451076 0
48574749532 0
48580048169 0
48585346684 0
48590645539 0
48595944992 0
48601244292 0
48606543067 0
48611841785 0
48617140661 0
48622439240 0
48627738139 0
48633037357 0
48638336463 0
48643635510 0
48648934241 0
48654232987 0
48659532003 0
48664830739 0
48670129511 0
48675428398 0
48680727358 0
48686026771 0
48691325491 0
48696624726 0
48701923442 0
48707222443 0
48712521656 0
48717820385 0
48723119509 0
48728418443 0
48733717420 0
48739015858 0
48744315179 0
48749613657 0
48754912596 0
48760211071 0
48765510170 0
48770808928 0
48776107432 0
48781406534 0
48786705701 0
48792004371 0
48797303748 0
48802602523 0
48807901660 0
48813200228 0
48818499357 0
48823798139 0
48829097343 0
48834396028 0
48839694771 0
48844993705 0
48850292924 0
48855591531 0
48860890216 0
48866188836 0
48871488053 0
48876786987 0
48882085682 0
48887384410 0
48892683104 0
48897981595 0
48903281042 0
48908580507 0
48913879505 0
48919178684 0
48924477440 0
48929775898 0
48935075203 0
48940374128 0
48945673042 0
48950971451 0
48956270777 0
48961569771 0
48966868326 0
48972167060 0
48977466058 0
48982764689 0
48988063750 0
48993363052 0
48998661747 0
49003960291 0
49009259532 0
49014558366 0
49019857140 0
49025155670 0
49030454699 0
49035753264 0
49041052148 0
49046351419 0
49051650379 0
49056949730 0
49062249148 0
49067548373 0
49072846837 0
49078145987 0
49083444989 0
49088743597 0
49094042450 0
49099341067 0
49104640027 0
49109938687 0
49115237503 0
49120536058 0
49125835364 0
49131134595 0
49136433543 0
49141732154 0
49147030989 0
49152330201 0
49157629355 0
49162928228 0
49168226693 0
49173525665 0
49178824384 0
49184123480 0
49189422531 0
49194720985 0
49200019678 0
49205318420 0
49210617652 0
49215916331 0
49221215507 0
49226514076 0
49231813139 0
49237112144 0
49242411380 0
49247710285 0
49253009189 0
49258308596 0
49263607657 0
49268906779 0
49274205684 0
49279504839 0
49284803927 0
49290102991 0
49295402291 0
49300701089 0
49305999683 0
49311298403 0
49316596924 0
49321895837 0
49327194910 0
49332494299 0
49337793100 0
49343091899 0
49348390774 0
49353689984 0
49358989051 0
49364287747 0
49369586472 0
49374885189 0
49380183986 0
49385482747 0
49390781530 0
49396080292 0
49401378736 0
49406677491 0
49411976067 0
49417274837 0
49422573598 0
49427872507 0
49433171205 0
49438469757 0
49443769040 0
49449067938 0
49454366895 0
49459666311 0
49464965140 0
49470263660 0
49475563053 0
49480862167 0
49486160924 0
49491459592 0
49496758211 0
49502057292 0
49507356152 0
49512655254 0
49517954366 0
49523253444 0
49528552166 0
49533851039 0
49539150075 0
49544448526 0
49549747444 0
49555046140 0
49560344904 0
49565643941 0
49570942511 0
49576241053 0
49581540051 0
49586839076 0
49592138279 0
49597437684 0
49602736488 0
49608035513 0
49613334385 0
49618632971 0
49623932234 0
49629231019 0
49634529667 0
49639828659 0
49645127597 0
49650426531 0
49655725924 0
49661024746 0
49666323746 0
49671622594 0
49676921293 0
49682220596 0
49687519409 0
49692818750 0
49698117854 0
49703416841 0
49708716075 0
49714015051 0
49719314072 0
49724612924 0
49729911890 0
49735210600 0
49740509601 0
49745808924 0
49751107988 0
49756406656 0
49761705747 0
49767004382 0
49772303080 0
49777601908 0
49782900455 0
49788199070 0
49793497924 0
49798796988 0
49804095747 0
49809394420 0
49814693094 0
49819992421 0
49825291292 0
49830590074 0
49835888900 0
49841188040 0
49846486998 0
49851785662 0
49857084148 0
49862382685 0
49867681624 0
49872980263 0
49878278716 0
49883577233 0
49888876445 0
49894175749 0
49899474140 0
49904773419 0
49910072205 0
49915371254 0
49920669780 0
49925968523 0
49931267234 0
49936566040 0
49941865229 0
49947164529 0
49952463641 0
49957762194 0
49963061443 0
49968360241 0
49973659355 0
49978957903 0
49984256691 0
49989555227 0
49994853895 0
50000152782 0
50005451380 0
50010749987 0
50016049051 0
50021347907 0
50026646604 0
50031945518 0
50037244443 0
50042543511 0
50047842135 0
50053140850 0
50058439745 0
50063738445 0
50069037051 0
50074335986 0
50079634999 0
50084933930 0
50090232709 0
50095531379 0
50100829988 0
50106128904 0
50111427504 0
50116726290 0
50122025228 0
50127324210 0
50132622836 0
50137921555 0
50143220933 0
50148520057 0
50153818507 0
50159117508 0
50164416923 0
50169715531 0
50175014032 0
50180313214 0
50185612464 0
50190911139 0
50196209900 0
50201508594 0
50206807209 0
50212106227 0
50217405003 0
50222703682 0
50228002203 0
50233301227 0
50238600353 0
50243899014 0
50249197513 0
50254496924 0
50259795749 0
50265094837 0
50270394076 0
50275693076 0
50280992353 0
50286291682 0
50291590989 0
50296890053 0
50302188931 0
50307487848 0
50312787142 0
50318085771 0
50323384771 0
50328684323 0
50333983356 0
50339282531 0
50344581062 0
50349879841 0
50355178901 0
50360478202 0
50365777127 0
50371075699 0
50376374695 0
50381673684 0
50386972521 0
50392271666 0
50397570357 0
50402869597 0
50408168141 0
50413466924 0
50418765405 0
50424064292 0
50429363594 0
50434662595 0
50439961778 0
50445260381 0
50450558924 0
50455857940 0
50461157444 0
50466456230 0
50471755151 0
50477054404 0
50482352855 0
50487651444 0
50492949896 0
50498249207 0
50503548076 0
50508846924 0
50514145434 0
50519444201 0
50524743213 0
50530042380 0
50535340912 0
