time coil
9.0944e-06 6.29921
9.1008e-06 6.29921
9.1072e-06 7.87402
9.1136e-06 4.72441
9.12e-06 1.5748
9.1264e-06 0
9.1328e-06 -4.72441
9.1392e-06 -7.87402
9.1456e-06 -4.72441
9.152e-06 -7.87402
9.1584e-06 -7.87402
9.1648e-06 -4.72441
9.1712e-06 -4.72441
9.1776e-06 -6.29921
9.184e-06 -3.14961
9.1904e-06 -1.5748
9.1968e-06 -3.14961
9.2032e-06 -3.14961
9.2096e-06 -1.5748
9.216e-06 -1.5748
9.2224e-06 -1.5748
9.2288e-06 0
9.2352e-06 -1.5748
9.2416e-06 -1.5748
9.248e-06 0
9.2544e-06 -4.72441
9.2608e-06 -1.5748
9.2672e-06 -1.5748
9.2736e-06 -4.72441
9.28e-06 -1.5748
9.2864e-06 0
9.2928e-06 1.5748
9.2992e-06 1.5748
9.3056e-06 1.5748
9.312e-06 4.72441
9.3184e-06 3.14961
9.3248e-06 6.29921
9.3312e-06 3.14961
9.3376e-06 3.14961
9.344e-06 4.72441
9.3504e-06 1.5748
9.3568e-06 1.5748
9.3632e-06 0
9.3696e-06 -1.5748
9.376e-06 -4.72441
9.3824e-06 -1.5748
9.3888e-06 -3.14961
9.3952e-06 -4.72441
9.4016e-06 -3.14961
9.408e-06 -1.5748
9.4144e-06 -4.72441
9.4208e-06 -1.5748
9.4272e-06 1.5748
9.4336e-06 -1.5748
9.44e-06 3.14961
9.4464e-06 1.5748
9.4528e-06 0
9.4592e-06 1.5748
9.4656e-06 0
9.472e-06 0
9.4784e-06 -1.5748
9.4848e-06 -1.5748
9.4912e-06 -1.5748
9.4976e-06 -4.72441
9.504e-06 -1.5748
9.5104e-06 -1.5748
9.5168e-06 -3.14961
9.5232e-06 1.5748
9.5296e-06 1.5748
9.536e-06 0
9.5424e-06 4.72441
9.5488e-06 1.5748
9.5552e-06 1.5748
9.5616e-06 4.72441
9.568e-06 3.14961
9.5744e-06 0
9.5808e-06 1.5748
9.5872e-06 0
9.5936e-06 -1.5748
9.6e-06 -1.5748
9.6064e-06 -3.14961
9.6128e-06 -4.72441
9.6192e-06 -3.14961
9.6256e-06 -3.14961
9.632e-06 -6.29921
9.6384e-06 -3.14961
9.6448e-06 -1.5748
9.6512e-06 -3.14961
9.6576e-06 -1.5748
9.664e-06 -1.5748
9.6704e-06 -1.5748
9.6768e-06 -1.5748
9.6832e-06 -1.5748
9.6896e-06 0
9.696e-06 -1.5748
9.7024e-06 -3.14961
9.7088e-06 0
9.7152e-06 -3.14961
9.7216e-06 -3.14961
9.728e-06 0
9.7344e-06 -3.14961
9.7408e-06 -1.5748
9.7472e-06 -1.5748
9.7536e-06 -3.14961
9.76e-06 0
9.7664e-06 0
9.7728e-06 -1.5748
9.7792e-06 1.5748
9.7856e-06 0
9.792e-06 1.5748
9.7984e-06 0
9.8048e-06 -1.5748
9.8112e-06 0
9.8176e-06 -1.5748
9.824e-06 0
9.8304e-06 -1.5748
9.8368e-06 -3.14961
9.8432e-06 -1.5748
9.8496e-06 -3.14961
9.856e-06 -3.14961
9.8624e-06 -3.14961
9.8688e-06 -3.14961
9.8752e-06 -3.14961
9.8816e-06 -3.14961
9.888e-06 -1.5748
9.8944e-06 -3.14961
9.9008e-06 -1.5748
9.9072e-06 -1.5748
9.9136e-06 -1.5748
9.92e-06 -1.5748
9.9264e-06 0
9.9328e-06 -1.5748
9.9392e-06 0
9.9456e-06 0
9.952e-06 -1.5748
9.9584e-06 -1.5748
9.9648e-06 -1.5748
9.9712e-06 -1.5748
9.9776e-06 0
9.984e-06 0
9.9904e-06 -1.5748
9.9968e-06 0
1.00032e-05 0
1.00096e-05 -1.5748
1.0016e-05 0
1.00224e-05 0
1.00288e-05 0
1.00352e-05 -1.5748
1.00416e-05 1.5748
1.0048e-05 -1.5748
1.00544e-05 -1.5748
1.00608e-05 0
1.00672e-05 -1.5748
1.00736e-05 -1.5748
1.008e-05 -1.5748
1.00864e-05 -1.5748
1.00928e-05 -3.14961
1.00992e-05 -1.5748
1.01056e-05 0
1.0112e-05 -1.5748
1.01184e-05 -1.5748
1.01248e-05 -1.5748
1.01312e-05 -1.5748
1.01376e-05 -3.14961
1.0144e-05 1.5748
1.01504e-05 0
1.01568e-05 -1.5748
1.01632e-05 1.5748
1.01696e-05 0
1.0176e-05 -3.14961
1.01824e-05 3.14961
1.01888e-05 1.5748
1.01952e-05 -1.5748
1.02016e-05 1.5748
1.0208e-05 0
1.02144e-05 -3.14961
1.02208e-05 3.14961
1.02272e-05 -1.5748
1.02336e-05 -3.14961
1.024e-05 3.14961
1.02464e-05 0
1.02528e-05 -1.5748
1.02592e-05 0
1.02656e-05 0
1.0272e-05 -1.5748
1.02784e-05 0
1.02848e-05 0
1.02912e-05 -3.14961
1.02976e-05 -1.5748
1.0304e-05 0
1.03104e-05 -1.5748
1.03168e-05 -3.14961
1.03232e-05 -1.5748
1.03296e-05 -3.14961
1.0336e-05 -4.72441
1.03424e-05 0
1.03488e-05 -1.5748
1.03552e-05 -3.14961
1.03616e-05 1.5748
1.0368e-05 0
1.03744e-05 -4.72441
1.03808e-05 1.5748
1.03872e-05 -1.5748
1.03936e-05 -1.5748
1.04e-05 0
1.04064e-05 -1.5748
1.04128e-05 -1.5748
1.04192e-05 -1.5748
1.04256e-05 0
1.0432e-05 -3.14961
1.04384e-05 -1.5748
1.04448e-05 0
1.04512e-05 -1.5748
1.04576e-05 -1.5748
1.0464e-05 0
1.04704e-05 -1.5748
1.04768e-05 -1.5748
1.04832e-05 0
1.04896e-05 -1.5748
1.0496e-05 -1.5748
1.05024e-05 0
1.05088e-05 -1.5748
1.05152e-05 -3.14961
1.05216e-05 -1.5748
1.0528e-05 -1.5748
1.05344e-05 -3.14961
1.05408e-05 -1.5748
1.05472e-05 0
1.05536e-05 -3.14961
1.056e-05 -3.14961
1.05664e-05 0
1.05728e-05 -4.72441
1.05792e-05 0
1.05856e-05 -1.5748
1.0592e-05 -3.14961
1.05984e-05 0
1.06048e-05 -1.5748
1.06112e-05 -1.5748
1.06176e-05 0
1.0624e-05 -1.5748
1.06304e-05 -1.5748
1.06368e-05 -1.5748
1.06432e-05 0
1.06496e-05 0
1.0656e-05 -1.5748
1.06624e-05 1.5748
1.06688e-05 -1.5748
1.06752e-05 0
1.06816e-05 0
1.0688e-05 -1.5748
1.06944e-05 0
1.07008e-05 0
1.07072e-05 -1.5748
1.07136e-05 -1.5748
1.072e-05 0
1.07264e-05 0
1.07328e-05 0
1.07392e-05 -1.5748
1.07456e-05 -1.5748
1.0752e-05 -1.5748
1.07584e-05 0
1.07648e-05 0
1.07712e-05 -3.14961
1.07776e-05 0
1.0784e-05 0
1.07904e-05 -1.5748
1.07968e-05 0
1.08032e-05 -1.5748
1.08096e-05 -3.14961
1.0816e-05 1.5748
1.08224e-05 0
1.08288e-05 -1.5748
1.08352e-05 -3.14961
1.08416e-05 3.14961
1.0848e-05 -1.5748
1.08544e-05 3.14961
1.08608e-05 1.5748
1.08672e-05 1.5748
1.08736e-05 -1.5748
1.088e-05 1.5748
1.08864e-05 -1.5748
1.08928e-05 1.5748
1.08992e-05 3.14961
1.09056e-05 0
1.0912e-05 1.5748
1.09184e-05 0
1.09248e-05 -1.5748
1.09312e-05 1.5748
1.09376e-05 0
1.0944e-05 0
1.09504e-05 0
1.09568e-05 -3.14961
1.09632e-05 1.5748
1.09696e-05 -1.5748
1.0976e-05 -1.5748
1.09824e-05 1.5748
1.09888e-05 -3.14961
1.09952e-05 -1.5748
1.10016e-05 0
1.1008e-05 -3.14961
1.10144e-05 -1.5748
1.10208e-05 -1.5748
1.10272e-05 -4.72441
1.10336e-05 -1.5748
1.104e-05 -3.14961
1.10464e-05 -3.14961
1.10528e-05 -4.72441
1.10592e-05 -3.14961
1.10656e-05 0
1.1072e-05 -4.72441
1.10784e-05 -1.5748
1.10848e-05 -1.5748
1.10912e-05 -3.14961
1.10976e-05 0
1.1104e-05 -1.5748
1.11104e-05 -3.14961
1.11168e-05 0
1.11232e-05 0
1.11296e-05 -1.5748
1.1136e-05 -1.5748
1.11424e-05 -1.5748
1.11488e-05 -1.5748
1.11552e-05 -1.5748
1.11616e-05 0
1.1168e-05 -1.5748
1.11744e-05 -1.5748
1.11808e-05 0
1.11872e-05 -1.5748
1.11936e-05 -1.5748
1.12e-05 -1.5748
1.12064e-05 -1.5748
1.12128e-05 0
1.12192e-05 0
1.12256e-05 -3.14961
1.1232e-05 -1.5748
1.12384e-05 -1.5748
1.12448e-05 -1.5748
1.12512e-05 -1.5748
1.12576e-05 -1.5748
1.1264e-05 -1.5748
1.12704e-05 -3.14961
1.12768e-05 -1.5748
1.12832e-05 -1.5748
1.12896e-05 -1.5748
1.1296e-05 -1.5748
1.13024e-05 -1.5748
1.13088e-05 -1.5748
1.13152e-05 0
1.13216e-05 0
1.1328e-05 -1.5748
1.13344e-05 0
1.13408e-05 0
1.13472e-05 -3.14961
1.13536e-05 -1.5748
1.136e-05 1.5748
1.13664e-05 -1.5748
1.13728e-05 -1.5748
1.13792e-05 1.5748
1.13856e-05 0
1.1392e-05 -1.5748
1.13984e-05 1.5748
1.14048e-05 -1.5748
1.14112e-05 -1.5748
1.14176e-05 1.5748
1.1424e-05 0
1.14304e-05 -1.5748
1.14368e-05 0
1.14432e-05 1.5748
1.14496e-05 -4.72441
1.1456e-05 1.5748
1.14624e-05 0
1.14688e-05 -3.14961
1.14752e-05 1.5748
1.14816e-05 -1.5748
1.1488e-05 -3.14961
1.14944e-05 1.5748
1.15008e-05 0
1.15072e-05 -4.72441
1.15136e-05 0
1.152e-05 0
1.15264e-05 -1.5748
1.15328e-05 -1.5748
1.15392e-05 0
1.15456e-05 -1.5748
1.1552e-05 0
1.15584e-05 0
1.15648e-05 0
1.15712e-05 -3.14961
1.15776e-05 0
1.1584e-05 0
1.15904e-05 -3.14961
1.15968e-05 -1.5748
1.16032e-05 0
1.16096e-05 -3.14961
1.1616e-05 1.5748
1.16224e-05 1.5748
1.16288e-05 -3.14961
1.16352e-05 0
1.16416e-05 1.5748
1.1648e-05 -3.14961
1.16544e-05 0
1.16608e-05 0
1.16672e-05 -1.5748
1.16736e-05 0
1.168e-05 0
1.16864e-05 -1.5748
1.16928e-05 -3.14961
1.16992e-05 0
1.17056e-05 -1.5748
1.1712e-05 -3.14961
1.17184e-05 0
1.17248e-05 -1.5748
1.17312e-05 -3.14961
1.17376e-05 -1.5748
1.1744e-05 0
1.17504e-05 -3.14961
1.17568e-05 0
1.17632e-05 -1.5748
1.17696e-05 -1.5748
1.1776e-05 0
1.17824e-05 0
1.17888e-05 -1.5748
1.17952e-05 -1.5748
1.18016e-05 0
1.1808e-05 -3.14961
1.18144e-05 0
1.18208e-05 0
1.18272e-05 -3.14961
1.18336e-05 0
1.184e-05 0
1.18464e-05 -1.5748
1.18528e-05 0
1.18592e-05 0
1.18656e-05 0
1.1872e-05 0
1.18784e-05 -1.5748
1.18848e-05 -1.5748
1.18912e-05 -1.5748
1.18976e-05 -1.5748
1.1904e-05 0
1.19104e-05 -1.5748
1.19168e-05 0
1.19232e-05 -1.5748
1.19296e-05 -3.14961
1.1936e-05 1.5748
1.19424e-05 -3.14961
1.19488e-05 0
1.19552e-05 0
1.19616e-05 -3.14961
1.1968e-05 -1.5748
1.19744e-05 -1.5748
1.19808e-05 -1.5748
1.19872e-05 -3.14961
1.19936e-05 -1.5748
1.2e-05 0
1.20064e-05 -3.14961
1.20128e-05 0
1.20192e-05 0
1.20256e-05 -3.14961
1.2032e-05 0
1.20384e-05 0
1.20448e-05 -3.14961
1.20512e-05 0
1.20576e-05 0
1.2064e-05 -1.5748
1.20704e-05 -1.5748
1.20768e-05 0
1.20832e-05 -1.5748
1.20896e-05 -1.5748
1.2096e-05 1.5748
1.21024e-05 -1.5748
1.21088e-05 -1.5748
1.21152e-05 0
1.21216e-05 -1.5748
1.2128e-05 0
1.21344e-05 0
1.21408e-05 -1.5748
1.21472e-05 -1.5748
1.21536e-05 1.5748
1.216e-05 -1.5748
1.21664e-05 -1.5748
1.21728e-05 -1.5748
1.21792e-05 -1.5748
1.21856e-05 -1.5748
1.2192e-05 -1.5748
1.21984e-05 -1.5748
1.22048e-05 0
1.22112e-05 -3.14961
1.22176e-05 0
1.2224e-05 -1.5748
1.22304e-05 -1.5748
1.22368e-05 0
1.22432e-05 -3.14961
1.22496e-05 -1.5748
1.2256e-05 0
1.22624e-05 -3.14961
1.22688e-05 -1.5748
1.22752e-05 0
1.22816e-05 -1.5748
1.2288e-05 0
1.22944e-05 -1.5748
1.23008e-05 -1.5748
1.23072e-05 -1.5748
1.23136e-05 -1.5748
1.232e-05 0
1.23264e-05 -1.5748
1.23328e-05 0
1.23392e-05 -1.5748
1.23456e-05 -1.5748
1.2352e-05 0
1.23584e-05 -1.5748
1.23648e-05 -1.5748
1.23712e-05 0
1.23776e-05 -1.5748
1.2384e-05 -1.5748
1.23904e-05 0
1.23968e-05 -1.5748
1.24032e-05 -1.5748
1.24096e-05 -1.5748
1.2416e-05 0
1.24224e-05 -1.5748
1.24288e-05 -3.14961
1.24352e-05 0
1.24416e-05 -3.14961
1.2448e-05 -1.5748
1.24544e-05 0
1.24608e-05 -3.14961
1.24672e-05 0
1.24736e-05 0
1.248e-05 -3.14961
1.24864e-05 0
1.24928e-05 0
1.24992e-05 -1.5748
1.25056e-05 0
1.2512e-05 0
1.25184e-05 0
1.25248e-05 -1.5748
1.25312e-05 -1.5748
1.25376e-05 0
1.2544e-05 -1.5748
1.25504e-05 -1.5748
1.25568e-05 1.5748
1.25632e-05 -1.5748
1.25696e-05 -1.5748
1.2576e-05 0
1.25824e-05 0
1.25888e-05 0
1.25952e-05 0
1.26016e-05 0
1.2608e-05 -1.5748
1.26144e-05 0
1.26208e-05 0
1.26272e-05 -3.14961
1.26336e-05 0
1.264e-05 -1.5748
1.26464e-05 -3.14961
1.26528e-05 0
1.26592e-05 -1.5748
1.26656e-05 -3.14961
1.2672e-05 -1.5748
1.26784e-05 -1.5748
1.26848e-05 -1.5748
1.26912e-05 -3.14961
1.26976e-05 0
1.2704e-05 -3.14961
1.27104e-05 -1.5748
1.27168e-05 0
1.27232e-05 -4.72441
1.27296e-05 0
1.2736e-05 1.5748
1.27424e-05 -3.14961
1.27488e-05 0
1.27552e-05 0
1.27616e-05 -3.14961
1.2768e-05 -1.5748
1.27744e-05 0
1.27808e-05 -3.14961
1.27872e-05 -3.14961
1.27936e-05 -1.5748
1.28e-05 -1.5748
1.28064e-05 -3.14961
1.28128e-05 -3.14961
1.28192e-05 -1.5748
1.28256e-05 -4.72441
1.2832e-05 -1.5748
1.28384e-05 0
1.28448e-05 -3.14961
1.28512e-05 -1.5748
1.28576e-05 0
1.2864e-05 -4.72441
1.28704e-05 -3.14961
1.28768e-05 0
1.28832e-05 -3.14961
1.28896e-05 -1.5748
1.2896e-05 0
1.29024e-05 -3.14961
1.29088e-05 -1.5748
1.29152e-05 0
1.29216e-05 -1.5748
1.2928e-05 -3.14961
1.29344e-05 -1.5748
1.29408e-05 -1.5748
1.29472e-05 -1.5748
1.29536e-05 0
1.296e-05 0
1.29664e-05 0
1.29728e-05 0
1.29792e-05 0
1.29856e-05 -1.5748
1.2992e-05 0
1.29984e-05 1.5748
1.30048e-05 -1.5748
1.30112e-05 0
1.30176e-05 0
1.3024e-05 -1.5748
1.30304e-05 -1.5748
1.30368e-05 1.5748
1.30432e-05 -1.5748
1.30496e-05 -1.5748
1.3056e-05 1.5748
1.30624e-05 -1.5748
1.30688e-05 -1.5748
1.30752e-05 0
1.30816e-05 -3.14961
1.3088e-05 -1.5748
1.30944e-05 -1.5748
1.31008e-05 -1.5748
1.31072e-05 -1.5748
1.31136e-05 0
1.312e-05 -1.5748
1.31264e-05 -1.5748
1.31328e-05 -1.5748
1.31392e-05 -1.5748
1.31456e-05 -1.5748
1.3152e-05 -1.5748
1.31584e-05 0
1.31648e-05 -1.5748
1.31712e-05 1.5748
1.31776e-05 0
1.3184e-05 -3.14961
1.31904e-05 1.5748
1.31968e-05 -1.5748
1.32032e-05 -1.5748
1.32096e-05 1.5748
1.3216e-05 0
1.32224e-05 -1.5748
1.32288e-05 0
1.32352e-05 1.5748
1.32416e-05 -1.5748
1.3248e-05 0
1.32544e-05 1.5748
1.32608e-05 -3.14961
1.32672e-05 -1.5748
1.32736e-05 0
1.328e-05 -3.14961
1.32864e-05 0
1.32928e-05 0
1.32992e-05 -3.14961
1.33056e-05 -1.5748
1.3312e-05 0
1.33184e-05 -1.5748
1.33248e-05 -1.5748
1.33312e-05 0
1.33376e-05 -1.5748
1.3344e-05 -3.14961
1.33504e-05 0
1.33568e-05 -1.5748
1.33632e-05 -1.5748
1.33696e-05 0
1.3376e-05 -1.5748
1.33824e-05 -3.14961
1.33888e-05 0
1.33952e-05 -3.14961
1.34016e-05 -1.5748
1.3408e-05 1.5748
1.34144e-05 -1.5748
1.34208e-05 -1.5748
1.34272e-05 0
1.34336e-05 -3.14961
1.344e-05 -1.5748
1.34464e-05 -1.5748
1.34528e-05 -1.5748
1.34592e-05 0
1.34656e-05 -3.14961
1.3472e-05 -1.5748
1.34784e-05 -1.5748
1.34848e-05 -1.5748
1.34912e-05 0
1.34976e-05 -1.5748
1.3504e-05 -3.14961
1.35104e-05 0
1.35168e-05 -1.5748
1.35232e-05 -1.5748
1.35296e-05 0
1.3536e-05 -3.14961
1.35424e-05 0
1.35488e-05 0
1.35552e-05 -1.5748
1.35616e-05 -1.5748
1.3568e-05 -1.5748
1.35744e-05 0
1.35808e-05 -1.5748
1.35872e-05 0
1.35936e-05 0
1.36e-05 -1.5748
1.36064e-05 -1.5748
1.36128e-05 -1.5748
1.36192e-05 -1.5748
1.36256e-05 -1.5748
1.3632e-05 0
1.36384e-05 -1.5748
1.36448e-05 -1.5748
1.36512e-05 1.5748
1.36576e-05 -1.5748
1.3664e-05 -1.5748
1.36704e-05 1.5748
1.36768e-05 -1.5748
1.36832e-05 -3.14961
1.36896e-05 1.5748
1.3696e-05 -1.5748
1.37024e-05 -3.14961
1.37088e-05 1.5748
1.37152e-05 -1.5748
1.37216e-05 -1.5748
1.3728e-05 1.5748
1.37344e-05 -3.14961
1.37408e-05 -1.5748
1.37472e-05 0
1.37536e-05 -1.5748
1.376e-05 -1.5748
1.37664e-05 0
1.37728e-05 -1.5748
1.37792e-05 -1.5748
1.37856e-05 -1.5748
1.3792e-05 -1.5748
1.37984e-05 -1.5748
1.38048e-05 0
1.38112e-05 0
1.38176e-05 0
1.3824e-05 0
1.38304e-05 -1.5748
1.38368e-05 0
1.38432e-05 0
1.38496e-05 -1.5748
1.3856e-05 1.5748
1.38624e-05 -1.5748
1.38688e-05 0
1.38752e-05 0
1.38816e-05 -1.5748
1.3888e-05 0
1.38944e-05 0
1.39008e-05 -1.5748
1.39072e-05 0
1.39136e-05 -1.5748
1.392e-05 -1.5748
1.39264e-05 -1.5748
1.39328e-05 0
1.39392e-05 -1.5748
1.39456e-05 -3.14961
1.3952e-05 0
1.39584e-05 -1.5748
1.39648e-05 -3.14961
1.39712e-05 0
1.39776e-05 -3.14961
1.3984e-05 -1.5748
1.39904e-05 0
1.39968e-05 -3.14961
1.40032e-05 -1.5748
1.40096e-05 -1.5748
1.4016e-05 -3.14961
1.40224e-05 -1.5748
1.40288e-05 -1.5748
1.40352e-05 -3.14961
1.40416e-05 -3.14961
1.4048e-05 -1.5748
1.40544e-05 -1.5748
1.40608e-05 -3.14961
1.40672e-05 -1.5748
1.40736e-05 -1.5748
1.408e-05 -1.5748
1.40864e-05 -1.5748
1.40928e-05 0
1.40992e-05 -3.14961
1.41056e-05 -1.5748
1.4112e-05 0
1.41184e-05 -3.14961
1.41248e-05 -1.5748
1.41312e-05 0
1.41376e-05 -1.5748
1.4144e-05 -1.5748
1.41504e-05 0
1.41568e-05 -3.14961
1.41632e-05 -1.5748
1.41696e-05 0
1.4176e-05 -1.5748
1.41824e-05 -1.5748
1.41888e-05 -1.5748
1.41952e-05 -1.5748
1.42016e-05 -1.5748
1.4208e-05 -1.5748
1.42144e-05 -1.5748
1.42208e-05 -1.5748
1.42272e-05 -1.5748
1.42336e-05 0
1.424e-05 -1.5748
1.42464e-05 -1.5748
1.42528e-05 0
1.42592e-05 -3.14961
1.42656e-05 -1.5748
1.4272e-05 0
1.42784e-05 -1.5748
1.42848e-05 0
1.42912e-05 1.5748
1.42976e-05 0
1.4304e-05 -1.5748
1.43104e-05 1.5748
1.43168e-05 0
1.43232e-05 -1.5748
1.43296e-05 1.5748
1.4336e-05 -1.5748
1.43424e-05 -1.5748
1.43488e-05 1.5748
1.43552e-05 -1.5748
1.43616e-05 0
1.4368e-05 1.5748
1.43744e-05 0
1.43808e-05 0
1.43872e-05 0
1.43936e-05 0
1.44e-05 -1.5748
1.44064e-05 0
1.44128e-05 0
1.44192e-05 -1.5748
1.44256e-05 -1.5748
1.4432e-05 -1.5748
1.44384e-05 -1.5748
1.44448e-05 0
1.44512e-05 0
1.44576e-05 -1.5748
1.4464e-05 -1.5748
1.44704e-05 0
1.44768e-05 -3.14961
1.44832e-05 -3.14961
1.44896e-05 0
1.4496e-05 -1.5748
1.45024e-05 -1.5748
1.45088e-05 1.5748
1.45152e-05 -3.14961
1.45216e-05 -1.5748
1.4528e-05 1.5748
1.45344e-05 -3.14961
1.45408e-05 -3.14961
1.45472e-05 0
1.45536e-05 -3.14961
1.456e-05 -1.5748
1.45664e-05 1.5748
1.45728e-05 -1.5748
1.45792e-05 -3.14961
1.45856e-05 0
1.4592e-05 0
1.45984e-05 -3.14961
1.46048e-05 0
1.46112e-05 -1.5748
1.46176e-05 -4.72441
1.4624e-05 1.5748
1.46304e-05 -3.14961
1.46368e-05 -3.14961
1.46432e-05 -1.5748
1.46496e-05 -1.5748
1.4656e-05 -4.72441
1.46624e-05 0
1.46688e-05 -1.5748
1.46752e-05 -1.5748
1.46816e-05 -1.5748
1.4688e-05 -1.5748
1.46944e-05 -1.5748
1.47008e-05 -3.14961
1.47072e-05 0
1.47136e-05 -1.5748
1.472e-05 -1.5748
1.47264e-05 0
1.47328e-05 -1.5748
1.47392e-05 -3.14961
1.47456e-05 1.5748
1.4752e-05 -1.5748
1.47584e-05 -3.14961
1.47648e-05 0
1.47712e-05 -1.5748
1.47776e-05 -3.14961
1.4784e-05 1.5748
1.47904e-05 -1.5748
1.47968e-05 -3.14961
1.48032e-05 -1.5748
1.48096e-05 0
1.4816e-05 -1.5748
1.48224e-05 -1.5748
1.48288e-05 0
1.48352e-05 -3.14961
1.48416e-05 -1.5748
1.4848e-05 1.5748
1.48544e-05 -3.14961
1.48608e-05 -1.5748
1.48672e-05 0
1.48736e-05 -1.5748
1.488e-05 -1.5748
1.48864e-05 0
1.48928e-05 -1.5748
1.48992e-05 -1.5748
1.49056e-05 0
1.4912e-05 -1.5748
1.49184e-05 -3.14961
1.49248e-05 1.5748
1.49312e-05 0
1.49376e-05 -3.14961
1.4944e-05 1.5748
1.49504e-05 0
1.49568e-05 -1.5748
1.49632e-05 1.5748
